교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,경도,
경상북도교육청,경산교육지원청,옥곡초등학교병설유치원,공립(병설),박재휘,박재휘,20050301,20060301,경상북도 경산시 경산로 54,053-812-8650,053-812-8651,https://school.gyo6.net/gsokes,08시00분~19시00분,0,0,1,1,0,44,0,0,24,20,0,0,0,9,4,0,35.81495032,128.7325171
경상북도교육청,경산교육지원청,와촌초등학교병설유치원,공립(병설),박용휘,박용휘,19810301,19810301,경상북도 경산시 금송로 452-3,053-852-2778,053-851-1315,https://school.gyo6.net/wachon,08시30분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,11,0,35.95042198,128.8372712
경상북도교육청,경산교육지원청,용성초등학교병설유치원,공립(병설),김보선,김보선,19810306,19810306,경상북도 경산시 원효로 1405,053-851-9155,053-851-1043,http://yongseong.school.gyo6.net/,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,3,0,35.79390176,128.8745239
경상북도교육청,경산교육지원청,우리들숲유치원,사립(사인),송옥화,송옥화,19930301,19930301,경상북도 경산시 계양로8길 63,053-801-4211,053-802-7646,https://cafe.naver.com/forestkingergarten,08시30분~16시30분,2,0,0,3,0,132,36,0,0,72,0,25,0,0,49,0,35.81640907,128.7541274
경상북도교육청,경산교육지원청,운문유치원,사립(사인),정은성,정도진,20080304,20080304,경상북도 경산시 장산로 347,053-802-2525,053-802-2523,http://www.unmun.kr/,07시00분~19시00분,3,3,2,0,0,200,54,66,52,0,0,39,57,54,0,0,35.81419864,128.7614333
경상북도교육청,경산교육지원청,유선아이숲유치원,사립(법인),정원일,김진자,20150223,20150302,경상북도 경산시 경안로8길 12,053-813-3120,053-813-3125,http://www.yousunisoop.or.kr,09시00분~17시00분,2,1,1,0,0,93,40,24,28,0,0,40,24,28,0,0,35.81053181,128.741539
경상북도교육청,경산교육지원청,은성유치원,사립(사인),신경재,신용주,19951201,19960302,경상북도 경산시 계양로16길 58-2,053-801-5900,053-801-5902, ,08시00분~19시00분,3,1,2,2,0,202,54,24,78,48,0,41,24,52,39,0,35.81961517,128.7539376
경상북도교육청,경산교육지원청,임당초등학교병설유치원,공립(병설),권창환,권창환,19850305,19850305,경상북도 경산시 임당로12길 7,053-817-4487,053-818-5574,http://school.gyo6.net/imdang,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,35.84099948,128.742791
경상북도교육청,경산교육지원청,자연아이유치원,사립(사인),정명선,김춘자,19980301,19980301,경상북도 경산시 대학로13길 16,053-813-1007,053-813-5055,https://cafe.naver.com/natureedu2/,08시30분~17시00분,2,2,1,0,0,160,36,44,26,0,0,20,38,27,0,0,35.83567981,128.7302247
경상북도교육청,경산교육지원청,자인초등학교병설유치원,공립(병설),배재만,배재만,19820301,19820301,경상북도 경산시 금학로 7,053-857-1154,053-856-6597,http://school.gyo6.net/jain,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,4,0,35.82128182,128.8238261
경상북도교육청,경산교육지원청,장은유치원,사립(사인),권동숙,권동숙,19980705,19980705,경상북도 경산시 봉황길 70-5,053-854-8538,053-854-8538, ,09시00분~17시00분,2,1,1,1,0,108,36,20,28,24,0,30,16,28,23,0,35.88288937,128.825799
경상북도교육청,경산교육지원청,중방유치원,사립(법인),함경수,노미자,19901101,19910306,경상북도 경산시 대학로32길 35,053-811-5057,053-811-5065,http://school.gyo6.net/jungbang,09시00분~17시00분,3,3,3,0,0,204,60,72,72,0,0,62,72,70,0,0,35.83092632,128.7396602
경상북도교육청,경산교육지원청,진량초등학교병설유치원,공립(병설),현금환,현금환,19810301,19810301,경상북도 경산시 낙산길 37,053-852-8713,053-853-5038, ,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,10,0,35.87568277,128.8163475
경상북도교육청,경산교육지원청,창파유치원,사립(법인),이근민,신정숙,19821223,19830301,경상북도 경산시 미래로 114,053-802-9632,053-801-4415,https://school.gyo6.net/changpa,07시30분~19시00분,0,0,0,1,0,96,0,0,0,20,0,0,0,0,7,0,35.8110449,128.768383
경상북도교육청,경산교육지원청,책놀이숲놀이유치원,사립(사인),이언이,이언이,20170906,20180301,경상북도 경산시 남매로6길 29,053-814-2626,053-814-4477, ,09시00분~19시00분,2,1,1,1,0,106,36,22,26,22,0,21,22,26,11,0,35.8121492,128.7437601
경상북도교육청,경산교육지원청,청천초등학교병설유치원,공립(병설),정문주,정문주,19840127,19840127,경상북도 경산시 대경로 187,053-852-3220,053-852-3635,http://school.gyo6.net/cheongcheon,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,4,0,35.88446286,128.7732818
경상북도교육청,경산교육지원청,키다리아저씨유치원,사립(사인),허미정,허미정,20010215,20010215,경상북도 경산시 성암로21길 73,053-816-0040,053-816-0041,https://school.gyo6.net/kidariajeossi,08시30분~16시30분,1,2,1,0,0,142,20,24,26,0,0,9,23,21,0,0,35.83095487,128.7254499
경상북도교육청,경산교육지원청,하양유치원,사립(법인),최홍기,정난이,19830301,19830301,경상북도 경산시 하양로 119-9,053-851-1006,053-853-2992,http://kg.hayang.org,08시30분~18시30분,1,1,2,0,0,132,16,22,24,0,0,12,9,25,0,0,35.91483165,128.8194939
경상북도교육청,경산교육지원청,하주초등학교병설유치원,공립(병설),이상수,이상수,20090827,20090827,경상북도 경산시 무학로 48,053-854-1371,053-853-8624,http://haju.es.kr,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,13,0,35.92019841,128.8122614
경상북도교육청,경산교육지원청,한사유치원,사립(사인),박윤주,박윤주,20020128,20020301,경상북도 경산시 교리길 22,053-852-2222,053-856-2255,https://school.gyo6.net/hansa,09시00분~17시00분,2,2,2,0,0,210,36,44,48,0,0,28,32,39,0,0,35.92675202,128.8175901
경상북도교육청,경산교육지원청,현흥초등학교병설유치원,공립(병설),박연심,박연심,19830301,19830301,경상북도 경산시 대학로 624,053-818-7671,053-817-6406, ,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,7,0,35.86134455,128.7734556
경상북도교육청,경주교육지원청,감포초등학교병설유치원,공립(병설),이기락,이기락,19810309,19810309,경상북도 경주시 감포로10길 21,054-776-2602,054-776-2686,http://gampoes.school.gyo6.net,08시30분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,8,0,35.80896861,129.5030915
경상북도교육청,경주교육지원청,강동초등학교병설유치원,공립(병설),김원자,김원자,19810310,19810310,경상북도 경주시 강동로 80,7048036423,054-762-5920,http://school.gyo6.net/gdonges,08시30분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,3,0,35.99212864,129.2767458
경상북도교육청,경주교육지원청,건천초등학교병설유치원,공립(병설),신경희,신경희,19200710,19810204,경상북도 경주시 내서로 1105,054-751-6360,054-751-6289,http://www.geoncheon.es.kr,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,11,0,35.85053959,129.1037322
경상북도교육청,경주교육지원청,경주여자정보고등학교병설동도유치원,사립(법인),김영숙,김영숙,20080301,20080301,경상북도 경주시 시동로 90,054-748-3662, , ,09시00분~19시00분,1,1,1,0,0,66,18,22,26,0,0,14,17,15,0,0,35.77069789,129.2764615
경상북도교육청,경주교육지원청,경주초등학교병설유치원,공립(병설),금영휴,금영휴,19840310,19840310,경상북도 경주시 충효2길 20,054-742-2456,054-773-3999,https://school.gyo6.net/gyeongjues/main.do?sysId=gyeongjues,08시00분~19시00분,1,1,1,0,0,60,16,20,24,0,0,11,20,18,0,0,35.84200771,129.18989
경상북도교육청,경주교육지원청,계림초등학교병설유치원,공립(병설),최쌍길,최쌍길,19070401,19910316,경상북도 경주시 동문로43번길 16,054-772-3857,054-741-5345,http://gyerimes.school.gyo6.net/,08시40분~16시40분,0,0,1,1,0,44,0,0,24,20,0,0,0,18,6,0,35.84927076,129.2123824
경상북도교육청,경주교육지원청,괘릉초등학교병설유치원,공립(병설),김규열,김규열,19810304,19810304,경상북도 경주시 신계입실길 139-5,054-749-0254,054-745-0630,http://greung.school.gyo6.net,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,7,0,35.76040717,129.3225665
경상북도교육청,경주교육지원청,근화유치원,사립(법인),김형순,김형순,19460410,19460410,경상북도 경주시 승삼2길 19,054-772-2395,054-771-2395,http://school.gyo6.net/keunhwa,09시00분~17시00분,0,0,0,6,0,150,0,0,0,144,0,0,0,0,142,0,35.87490455,129.2286801
경상북도교육청,경주교육지원청,금장초등학교병설유치원,공립(병설),김숙희,김숙희,20090812,20090812,경상북도 경주시 등나무길 18-6,054-745-0970,054-745-9661,http://school.gy06.net,08시00분~19시00분,1,1,1,0,0,60,16,20,24,0,0,13,20,21,0,0,35.87373883,129.2052941
경상북도교육청,경주교육지원청,나산초등학교병설유치원,공립(병설),남경호,남경호,19850917,19850917,경상북도 경주시 동해안로 625-9,054-744-1478,054-744-1426,http://www.nasan.school.gyo6.net,08시30분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,3,0,35.69770148,129.4699783
경상북도교육청,경주교육지원청,나원초등학교병설유치원,공립(병설),오금환,오금환,19810301,19810301,경상북도 경주시 안현로 20,054-775-2066,054-745-2066,http://school.gyo6.net/nawones,08시00분~19시00분,2,1,1,0,0,76,32,20,24,0,0,30,20,21,0,0,35.87000925,129.2034608
경상북도교육청,경주교육지원청,내남초등학교병설유치원,공립(병설),김현숙,김현숙,19810301,19810301,경상북도 경주시 경덕로 286,054-745-0820,054-745-0233,http://school.gyo6.net/naenam,08시30분~16시40분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,7,0,35.76526938,129.1950156
경상북도교육청,경주교육지원청,동국대학교부속유치원,사립(법인),안현정,안현정,19980304,19980304,경상북도 경주시 동대로 159,054-771-1020,054-771-1022,https://school.gyo6.net/donggukkids/main.do,09시20분~16시20분,3,3,3,0,0,330,54,66,78,0,0,54,66,62,0,0,35.8629469,129.1978642
경상북도교육청,경주교육지원청,동방초등학교병설유치원,공립(병설),박춘길,박춘길,19850901,19850901,경상북도 경주시 산업로 3485-8,054-748-1382,054-748-9766,http://school.gyo6.net/dongbang,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,2,0,35.80385619,129.2617878
경상북도교육청,경주교육지원청,동천초등학교병설유치원,공립(병설),김동철,김동철,19980309,19980309,경상북도 경주시 알천북로249번길 20,054-741-7273,054-743-3883,http://school.gyo6.net/dongcheon,08시00분~19시00분,0,0,1,1,0,44,0,0,24,20,0,0,0,13,9,0,35.8484081,129.2281158
경상북도교육청,경주교육지원청,마루유치원,사립(사인),김대혁,정현정,20061212,20070301,경상북도 경주시 불국로 80-8,054-777-7972,054-746-5851, ,08시30분~16시00분,2,2,2,0,0,144,38,48,52,0,0,30,42,51,0,0,35.7806331,129.3039621
경상북도교육청,경주교육지원청,모량초등학교병설유치원,공립(병설),임미화,임미화,19810301,19810301,경상북도 경주시 내서로 1504,054-748-0615, ,http://moryang.school.gyo6.net,08시40분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,7,0,35.82359815,129.1301892
경상북도교육청,경주교육지원청,모아초등학교병설유치원,공립(병설),황미영,황미영,19930309,19930309,경상북도 경주시 산업로 4974-5,054-771-1898,054-745-4725,http://www.moa.es.kr,08시40분~16시40분,0,0,0,4,0,20,0,0,0,20,0,0,0,0,4,0,35.92079782,129.2462561
경상북도교육청,경주교육지원청,모화초등학교병설유치원,공립(병설),박현화,박현화,19810301,19810301,경상북도 경주시 계동1길 12,054-778-9347,054-773-1407,http://school.gyo6.net/mohwa,08시40분~17시00분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,20,0,35.67711078,129.3329285
경상북도교육청,경주교육지원청,불국사초등학교병설유치원,공립(병설),조수경,조수경,19810304,19810312,경상북도 경주시 불국사초등길 27,054-745-7869, ,http://bulguksa.school.gyo6.net,08시20분~16시20분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,5,0,35.77783356,129.3007438
경상북도교육청,경주교육지원청,불국유치원,사립(사인),김상술,김정선,19940101,19940101,경상북도 경주시 다불로 379-25,054-772-8670,054-771-8670,https://school.gyo6.net/bulgukkids,08시00분~18시30분,3,2,3,0,0,180,54,44,78,0,0,57,48,71,0,0,35.85043809,129.2391829
경상북도교육청,경주교육지원청,사방초등학교병설유치원,공립(병설),김태해,김태해,19810310,19810310,경상북도 경주시 사방검단길 54,054-762-5942,054-762-7545,http://www.sabang.co.kr,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,35.93862775,129.2256507
경상북도교육청,경주교육지원청,산대초등학교병설유치원,공립(병설),장지화,장지화,19971215,19980310,경상북도 경주시 구부랑길 54-5,054-762-1634,054-761-0403,http://sandaees.school.gy06.net,08시00분~19시00분,0,1,0,1,0,40,0,20,0,20,0,0,13,0,3,0,36.00308381,129.1977368
경상북도교육청,경주교육지원청,샛별유치원,사립(법인),백수진,백수진,19700213,19700213,경상북도 경주시 비화원로 112,054-761-2326,054-763-2326,https://school.gyo6.net/sbkg,09시10분~17시00분,0,0,0,2,0,125,0,0,0,48,0,0,0,0,31,0,35.99225505,129.2202159
경상북도교육청,경주교육지원청,서라벌초등학교병설유치원,공립(병설),강숙자,강숙자,19820310,19820310,경상북도 경주시 천군2길 24,054-745-7944,054-745-7944,http://school.gyo6.net/seorabeol,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,3,0,35.8308893,129.2793293
경상북도교육청,경주교육지원청,석계초등학교병설유치원,공립(병설),안명순,안명순,19820301,19820301,경상북도 경주시 외동읍 석계평리길 79-31,054-705-0820,054-773-0301,http://school.gyo6.net/seokgye,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,15,0,35.67874018,129.3094092
경상북도교육청,경주교육지원청,신라초등학교병설유치원,공립(병설),박은영,박은영,19930301,19930301,경상북도 경주시 금성로183번길 28,070-7113-6536,054-744-0776,http://school.gyo6.net/sillaes,08시40분~16시40분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,3,0,35.8348644,129.2043686
경상북도교육청,경주교육지원청,양남초등학교병설유치원,공립(병설),최주화,최주화,19810204,19810301,경상북도 경주시 양남로 335-1,054-744-6841,054-774-8682,http://school.gyo6.net,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,4,0,35.67555049,129.4604868
경상북도교육청,경주교육지원청,양북초등학교병설유치원,공립(병설),조재형,조재형,19810301,19810301,경상북도 경주시 어일남길 2,070-8634-0279,054-744-7731, ,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,5,0,35.78559217,129.4442392
경상북도교육청,경주교육지원청,연안초등학교병설유치원,공립(병설),최정화,최정화,19820520,19820520,경상북도 경주시 연안1길 15,054-774-6061,054-744-6019, ,08시40분~16시40분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,35.7281459,129.3187985
경상북도교육청,경주교육지원청,영지초등학교병설유치원,공립(병설),김교운,김교운(직무대리),19820128,19820308,경상북도 경주시 영지로 449,070-7113-6781, , ,08시30분~16시40분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,4,0,35.75426537,129.294633
경상북도교육청,경주교육지원청,예송유치원,사립(사인),양은실,양은실,19920301,19920318,경상북도 경주시 유림로 69,054-776-7383,054-776-7381,http://yesongkid.com,09시00분~16시00분,3,2,2,0,0,210,51,48,51,0,0,51,48,51,0,0,35.86994353,129.2178223
경상북도교육청,경주교육지원청,예일유치원,사립(사인),박태옥,박태옥,20000218,20000301,경상북도 경주시 강동로 129,054-762-5590,054-762-5596,https://school.gyo6.net/yeil,08시00분~19시00분,2,2,2,0,0,147,43,48,56,0,0,30,40,33,0,0,35.99695304,129.2768208
경상북도교육청,경주교육지원청,옥산초등학교병설유치원,공립(병설),이윤자,이윤자,19810301,19810301,경상북도 경주시 낙헌2길 48,054-701-1667,054-763-2125,https://school.gyo6.net/gjoksan,08시30분~16시30분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,7,0,35.99533244,129.1697133
경상북도교육청,경주교육지원청,용강초등학교병설유치원,공립(병설),이명주,이명주,20060301,20060301,경상북도 경주시 승삼2길 9,054-772-1320,054-743-9401,http://school.gyo6.net/ygang,08시00분~19시00분,1,2,1,0,0,80,16,40,24,0,0,15,27,23,0,0,35.87601883,129.2294288
경상북도교육청,경주교육지원청,용황유치원,공립(단설),강성애,강성애,20010301,20010301,경상북도 경주시 원지길12번길 49,054-776-3782,054-776-3783,http://school.gyo6.net/yonghwangkg,08시00분~19시00분,2,2,2,0,0,120,32,40,48,0,0,32,40,48,0,0,35.86460209,129.2207914
경상북도교육청,경주교육지원청,월성초등학교병설유치원,공립(병설),장명섭,장명섭,19850901,19850901,경상북도 경주시 원효로 67,054-772-9243,054-743-1817,https://school.gyo6.net/ws,07시30분~19시00분,0,0,1,1,0,40,0,0,22,18,0,0,0,6,16,0,35.84305553,129.2088619
